adm0.x,adm0.y,NS_tag.x,NS_tag.y,simi_scale,vote_scale,bibi_scale,NS_tag,R,V,A,tag,adm0_name.x,adm0_name.y
COD,KHM,GS,GS,0.929056879,0.780580076,0,GS-GS,2,1,-2,HHL,Democratic Republic of the Congo,Cambodia
COD,LBN,GS,GS,0.93413434,0.78870674,0,GS-GS,2,1,-2,HHL,Democratic Republic of the Congo,Lebanon
COD,LBR,GS,GS,0.906049195,0.937990021,0,GS-GS,2,2,-2,HHL,Democratic Republic of the Congo,Liberia
COD,MEX,GS,GS,0.903569799,0.901639344,0,GS-GS,2,1,-2,HHL,Democratic Republic of the Congo,Mexico
COD,MOZ,GS,GS,0.9647387,0.872005044,0,GS-GS,2,1,-2,HHL,Democratic Republic of the Congo,Mozambique
COD,MYS,GS,GS,0.961428995,0.749784297,0,GS-GS,2,-1,-2,HLL,Democratic Republic of the Congo,Malaysia
COD,PAK,GS,GS,0.940411717,0.749784297,0,GS-GS,2,-1,-2,HLL,Democratic Republic of the Congo,Pakistan
COD,SAU,GS,GS,0.931589851,0.775260805,0,GS-GS,2,-1,-2,HLL,Democratic Republic of the Congo,Saudi Arabia
COD,SDN,GS,GS,0.92778268,0.783146391,0,GS-GS,2,1,-2,HHL,Democratic Republic of the Congo,Sudan
COD,SOM,GS,GS,0.943647158,0.864168618,0,GS-GS,2,1,-2,HHL,Democratic Republic of the Congo,Somalia
COD,SWZ,GS,GS,0.9647387,1,0,GS-GS,2,2,-2,HHL,Democratic Republic of the Congo,Swaziland
COD,SYR,GS,GS,0.93413434,0.716422203,0,GS-GS,2,-1,-2,HLL,Democratic Republic of the Congo,Syrian Arab Republic
COD,THA,GS,GS,0.941910572,0.883232672,0,GS-GS,2,1,-2,HHL,Democratic Republic of the Congo,Thailand
COD,TZA,GS,GS,0.939310727,0.81323185,0,GS-GS,2,1,-2,HHL,Democratic Republic of the Congo,United Republic of Tanzania
COD,YEM,GS,GS,0.970279589,0.704918033,0,GS-GS,2,-1,-2,HLL,Democratic Republic of the Congo,Yemen
COD,ZAF,GS,GS,0.9647387,0.722677596,0,GS-GS,2,-1,-2,HLL,Democratic Republic of the Congo,South Africa
COG,AGO,GS,GS,0.925384539,0.953614458,0,GS-GS,2,2,-2,HHL,Congo,Angola
COG,BRA,GS,GS,0.943420806,0.975903614,0,GS-GS,2,2,-2,HHL,Congo,Brazil
COG,CHN,GS,GS,0.925963052,0.84300278,0,GS-GS,2,1,-2,HHL,Congo,China
COG,CMR,GS,GS,0.922723006,0.916921417,0,GS-GS,2,2,-2,HHL,Congo,Cameroon
COG,GAB,GS,GS,1,0.950301205,0,GS-GS,2,2,-2,HHL,Congo,Gabon
COG,GNQ,GS,GS,0.922723006,0.893975904,0,GS-GS,2,1,-2,HHL,Congo,Equatorial Guinea
COG,IDN,GS,GS,0.974394852,0.891566265,0,GS-GS,2,1,-2,HHL,Congo,Indonesia
COG,LBR,GS,GS,0.903145164,0.842464196,0,GS-GS,2,1,-2,HHL,Congo,Liberia
COG,MEX,GS,GS,0.902389851,0.951173114,0,GS-GS,2,2,-2,HHL,Congo,Mexico
COG,MYS,GS,GS,0.911726379,0.877932784,0,GS-GS,2,1,-2,HHL,Congo,Malaysia
COG,PNG,GS,GS,0.921887515,0.857275255,0,GS-GS,2,1,-2,HHL,Congo,Papua New Guinea
COG,ZAF,GS,GS,0.916130261,0.876305221,0,GS-GS,2,1,-2,HHL,Congo,South Africa
COL,AGO,GS,GS,0.934919048,0.784965824,0,GS-GS,2,1,-2,HHL,Colombia,Angola
COL,BRA,GS,GS,0.950840948,0.833779738,0.530343006,GS-GS,2,1,2,HHH,Colombia,Brazil
COL,CHN,GS,GS,0.932704018,0.696234441,0,GS-GS,2,-1,-2,HLL,Colombia,China
COL,ECU,GS,GS,0.915627158,0.8961147,0,GS-GS,2,1,-2,HHL,Colombia,Ecuador
COL,ETH,GS,GS,0.903078958,0.934457224,0.338317687,GS-GS,2,2,2,HHH,Colombia,Ethiopia
COL,IDN,GS,GS,1,0.711102715,0,GS-GS,2,-1,-2,HLL,Colombia,Indonesia
COL,IND,GS,GS,0.959783105,0.851415163,0.019536198,GS-GS,2,1,-2,HHL,Colombia,India
COL,MEX,GS,GS,0.927552039,0.851415163,1,GS-GS,2,1,2,HHH,Colombia,Mexico
COL,MOZ,GS,GS,0.937294255,0.870776458,0,GS-GS,2,1,-2,HHL,Colombia,Mozambique
COL,MYS,GS,GS,0.956532504,0.703759631,0,GS-GS,2,-1,-2,HLL,Colombia,Malaysia
COL,PAK,GS,GS,0.905642403,0.785417135,0,GS-GS,2,1,-2,HHL,Colombia,Pakistan
COL,PAN,GS,GS,0.941162866,0.906437687,0.312652611,GS-GS,2,1,2,HHH,Colombia,Panama
COL,PNG,GS,GS,0.924545607,0.826889962,0,GS-GS,2,1,-2,HHL,Colombia,Papua New Guinea
COL,SOM,GS,GS,0.954675225,0.859275804,0,GS-GS,2,1,-2,HHL,Colombia,Somalia
COL,THA,GS,GS,0.933223146,0.841392845,0,GS-GS,2,1,-2,HHL,Colombia,Thailand
COL,TZA,GS,GS,0.94332385,0.859928745,0,GS-GS,2,1,-2,HHL,Colombia,United Republic of Tanzania
COL,VEN,GS,GS,0.961963043,0.8961147,0,GS-GS,2,1,-2,HHL,Colombia,Venezuela
COL,YEM,GS,GS,0.924576635,0.641683426,0,GS-GS,2,-1,-2,HLL,Colombia,Yemen
COL,ZAF,GS,GS,0.90271034,0.705057507,0,GS-GS,2,-1,-2,HLL,Colombia,South Africa
COM,IDN,GS,GS,0.932731062,0.903030303,0,GS-GS,2,1,-2,HHL,Comoros,Indonesia
COM,PHL,GS,GS,1,0.967676768,0,GS-GS,2,2,-2,HHL,Comoros,Philippines
COM,SLB,GS,GS,0.932675655,0.937984496,0,GS-GS,2,2,-2,HHL,Comoros,Solomon Islands
CRI,IND,GS,GS,0.910622258,0.908190819,0,GS-GS,2,2,-2,HHL,Costa Rica,India
CRI,MDG,GS,GS,0.907269655,0.925219941,0,GS-GS,2,2,-2,HHL,Costa Rica,Madagascar
CRI,NIC,GS,GS,1,0.839700193,0,GS-GS,2,1,-2,HHL,Costa Rica,Nicaragua
CUB,ARG,GS,GS,0.909473428,0.796648495,0,GS-GS,2,1,-2,HHL,Cuba,Argentina
CUB,BIH,GS,GS,0.91285094,0.607345656,0,GS-GS,2,-1,-2,HLL,Cuba,Bosnia and Herzegovina
CUB,BRA,GS,GS,0.981616394,0.827035064,0,GS-GS,2,1,-2,HHL,Cuba,Brazil
CUB,CHL,GS,GS,1,0.789864949,0,GS-GS,2,1,-2,HHL,Cuba,Chile
CUB,COL,GS,GS,0.902383749,0.646481229,0,GS-GS,2,-1,-2,HLL,Cuba,Colombia
CUB,ECU,GS,GS,0.942050758,0.781899924,0,GS-GS,2,1,-2,HHL,Cuba,Ecuador
CUB,ERI,GS,GS,0.911275353,0.792415839,0,GS-GS,2,1,-2,HHL,Cuba,Eritrea
CUB,ETH,GS,GS,0.912210488,0.806729168,0,GS-GS,2,1,-2,HHL,Cuba,Ethiopia
CUB,GTM,GS,GS,0.92141059,0.767482944,0,GS-GS,2,-1,-2,HLL,Cuba,Guatemala
CUB,IDN,GS,GS,0.915822136,0.956201214,0,GS-GS,2,2,-2,HHL,Cuba,Indonesia
CUB,IND,GS,GS,0.944854333,0.815419403,0,GS-GS,2,1,-2,HHL,Cuba,India
CUB,MAR,GS,GS,0.941686633,0.935131827,0,GS-GS,2,2,-2,HHL,Cuba,Morocco
CUB,MEX,GS,GS,0.987885785,0.815419403,0.314905282,GS-GS,2,1,2,HHH,Cuba,Mexico
CUB,PER,GS,GS,0.966363527,0.8202079,0,GS-GS,2,1,-2,HHL,Cuba,Peru
CUB,SOM,GS,GS,0.959547132,0.918659398,0,GS-GS,2,2,-2,HHL,Cuba,Somalia
CUB,VEN,GS,GS,0.925957831,0.71140535,0,GS-GS,2,-1,-2,HLL,Cuba,Venezuela
CUB,YEM,GS,GS,0.922485524,0.994847202,0,GS-GS,2,2,-2,HHL,Cuba,Yemen
CUB,ZAF,GS,GS,0.983172085,0.903408035,0,GS-GS,2,1,-2,HHL,Cuba,South Africa
DJI,AGO,GS,GS,0.934851564,0.826818914,0,GS-GS,2,1,-2,HHL,Djibouti,Angola
DJI,ARG,GS,GS,0.971676945,0.777777778,0,GS-GS,2,-1,-2,HLL,Djibouti,Argentina
DJI,BIH,GS,GS,0.963889854,0.587301587,0,GS-GS,2,-1,-2,HLL,Djibouti,Bosnia and Herzegovina
DJI,BRA,GS,GS,0.980422139,0.878787879,0,GS-GS,2,1,-2,HHL,Djibouti,Brazil
DJI,CHL,GS,GS,0.971676945,0.836588103,0,GS-GS,2,1,-2,HHL,Djibouti,Chile
DJI,CHN,GS,GS,0.926121935,0.798226164,0,GS-GS,2,1,-2,HHL,Djibouti,China
DJI,COL,GS,GS,0.920464167,0.673176207,0,GS-GS,2,-1,-2,HLL,Djibouti,Colombia
DJI,CUB,GS,GS,0.938119339,0.876064011,0,GS-GS,2,1,-2,HHL,Djibouti,Cuba
DJI,DZA,GS,GS,0.932272029,0.949494949,0,GS-GS,2,2,-2,HHL,Djibouti,Algeria
DJI,EGY,GS,GS,0.956994285,0.989786756,0,GS-GS,2,2,-2,HHL,Djibouti,Egypt
DJI,ERI,GS,GS,0.985723942,0.801742919,0,GS-GS,2,1,-2,HHL,Djibouti,Eritrea
DJI,ETH,GS,GS,1,0.791649832,0,GS-GS,2,1,-2,HHL,Djibouti,Ethiopia
DJI,GHA,GS,GS,0.900228229,0.789582573,0,GS-GS,2,1,-2,HHL,Djibouti,Ghana
DJI,IDN,GS,GS,0.948686548,0.979573513,0,GS-GS,2,2,-2,HHL,Djibouti,Indonesia
DJI,IND,GS,GS,0.948619285,0.867227834,0,GS-GS,2,1,-2,HHL,Djibouti,India
DJI,JOR,GS,GS,0.907790341,0.95516137,0,GS-GS,2,2,-2,HHL,Djibouti,Jordan
DJI,KEN,GS,GS,0.946555819,0.843064794,0,GS-GS,2,1,-2,HHL,Djibouti,Kenya
DJI,LBN,GS,GS,0.915793426,0.943259758,0,GS-GS,2,2,-2,HHL,Djibouti,Lebanon
DJI,MAR,GS,GS,0.932272029,1,0,GS-GS,2,2,-2,HHL,Djibouti,Morocco
DJI,MEX,GS,GS,0.956231678,0.836588103,0,GS-GS,2,1,-2,HHL,Djibouti,Mexico
DJI,NAM,GS,GS,0.927945717,0.88510101,0,GS-GS,2,1,-2,HHL,Djibouti,Namibia
DJI,NGA,GS,GS,0.940995271,0.824915825,0,GS-GS,2,1,-2,HHL,Djibouti,Nigeria
DJI,PAK,GS,GS,0.901245003,0.967557932,0,GS-GS,2,2,-2,HHL,Djibouti,Pakistan
DJI,PER,GS,GS,0.939206558,0.864210285,0,GS-GS,2,1,-2,HHL,Djibouti,Peru
DJI,SOM,GS,GS,0.985723942,0.957246887,0,GS-GS,2,2,-2,HHL,Djibouti,Somalia
DJI,SYR,GS,GS,0.923191207,0.868686869,0,GS-GS,2,1,-2,HHL,Djibouti,Syrian Arab Republic
DJI,TUN,GS,GS,0.920954688,0.947773186,0,GS-GS,2,2,-2,HHL,Djibouti,Tunisia
DJI,TZA,GS,GS,0.946555819,0.798226164,0,GS-GS,2,1,-2,HHL,Djibouti,United Republic of Tanzania
DJI,URY,GS,GS,0.935294191,0.839675828,0,GS-GS,2,1,-2,HHL,Djibouti,Uruguay
DJI,YEM,GS,GS,0.945513955,0.972145699,0,GS-GS,2,2,-2,HHL,Djibouti,Yemen
DJI,ZAF,GS,GS,0.94992208,0.923400673,0,GS-GS,2,2,-2,HHL,Djibouti,South Africa
DOM,HTI,GS,GS,1,1,0,GS-GS,2,2,-2,HHL,Dominican Republic,Haiti
DOM,IND,GS,GS,0.973902348,0.920665312,0,GS-GS,2,2,-2,HHL,Dominican Republic,India
DZA,AGO,GS,GS,0.959212226,0.85837108,0,GS-GS,2,1,-2,HHL,Algeria,Angola
DZA,ARG,GS,GS,0.972909987,0.811014541,0,GS-GS,2,1,-2,HHL,Algeria,Argentina
DZA,BIH,GS,GS,0.972329348,0.623157709,0,GS-GS,2,-1,-2,HLL,Algeria,Bosnia and Herzegovina
DZA,BRA,GS,GS,0.985559126,0.876886418,0,GS-GS,2,1,-2,HHL,Algeria,Brazil
DZA,CHL,GS,GS,0.988327743,0.820236604,0,GS-GS,2,1,-2,HHL,Algeria,Chile
DZA,CHN,GS,GS,0.95778149,0.76370135,0,GS-GS,2,-1,-2,HLL,Algeria,China
DZA,CUB,GS,GS,0.9448382,0.928436053,0,GS-GS,2,2,-2,HHL,Algeria,Cuba
DZA,DJI,GS,GS,0.938837758,0.96120242,0,GS-GS,2,2,-2,HHL,Algeria,Djibouti
DZA,EGY,GS,GS,0.926501245,0.948079708,0.388740631,GS-GS,2,2,2,HHH,Algeria,Egypt
DZA,ERI,GS,GS,0.950755183,0.811014541,0,GS-GS,2,1,-2,HHL,Algeria,Eritrea
DZA,ETH,GS,GS,0.950755183,0.810797552,0,GS-GS,2,1,-2,HHL,Algeria,Ethiopia
DZA,IND,GS,GS,0.95590069,0.829458667,0,GS-GS,2,1,-2,HHL,Algeria,India
DZA,IRN,GS,GS,0.977711014,0.92997915,0,GS-GS,2,2,-2,HHL,Algeria,Iran
DZA,JOR,GS,GS,0.935901906,0.973087388,0,GS-GS,2,2,-2,HHL,Algeria,Jordan
DZA,MAR,GS,GS,0.980826059,0.957482596,0,GS-GS,2,2,-2,HHL,Algeria,Morocco
DZA,MEX,GS,GS,0.983408397,0.857124855,0,GS-GS,2,1,-2,HHL,Algeria,Mexico
DZA,NAM,GS,GS,0.959212226,0.886020651,0,GS-GS,2,1,-2,HHL,Algeria,Namibia
DZA,OMN,GS,GS,0.918140052,0.959094519,0,GS-GS,2,2,-2,HHL,Algeria,Oman
DZA,PAK,GS,GS,0.917952812,0.943229798,0,GS-GS,2,2,-2,HHL,Algeria,Pakistan
DZA,PER,GS,GS,0.989247485,0.835245059,0,GS-GS,2,1,-2,HHL,Algeria,Peru
DZA,SDN,GS,GS,0.91847902,0.897646039,0,GS-GS,2,1,-2,HHL,Algeria,Sudan
DZA,SOM,GS,GS,0.91348484,0.884791043,0,GS-GS,2,1,-2,HHL,Algeria,Somalia
DZA,SYR,GS,GS,0.935901906,0.875364046,0,GS-GS,2,1,-2,HHL,Algeria,Syrian Arab Republic
DZA,TUN,GS,GS,0.992734842,0.956924009,1,GS-GS,2,2,2,HHH,Algeria,Tunisia
DZA,URY,GS,GS,0.923022794,0.822081017,0,GS-GS,2,1,-2,HHL,Algeria,Uruguay
DZA,VEN,GS,GS,0.94129979,0.719524375,0,GS-GS,2,-1,-2,HLL,Algeria,Venezuela
DZA,YEM,GS,GS,0.918140052,1,0,GS-GS,2,2,-2,HHL,Algeria,Yemen
DZA,ZAF,GS,GS,0.963333309,0.938970661,0,GS-GS,2,2,-2,HHL,Algeria,South Africa
ECU,AGO,GS,GS,0.925855319,0.832251356,0,GS-GS,2,1,-2,HHL,Ecuador,Angola
ECU,BRA,GS,GS,0.977314606,0.907749077,0,GS-GS,2,2,-2,HHL,Ecuador,Brazil
ECU,CHN,GS,GS,0.935565488,0.790964801,0,GS-GS,2,1,-2,HHL,Ecuador,China
ECU,COL,GS,GS,0.974716457,0.830158144,0,GS-GS,2,1,-2,HHL,Ecuador,Colombia
ECU,CRI,GS,GS,0.901337849,0.982071585,0,GS-GS,2,2,-2,HHL,Ecuador,Costa Rica
ECU,CUB,GS,GS,0.900893214,0.714775209,0,GS-GS,2,-1,-2,HLL,Ecuador,Cuba
ECU,FJI,GS,GS,0.901330029,0.990238974,0,GS-GS,2,2,-2,HHL,Ecuador,Fiji
ECU,GTM,GS,GS,0.932951506,0.956204193,0,GS-GS,2,2,-2,HHL,Ecuador,Guatemala
ECU,IDN,GS,GS,1,0.819243542,0,GS-GS,2,1,-2,HHL,Ecuador,Indonesia
ECU,IND,GS,GS,0.992977566,0.91747496,0,GS-GS,2,2,-2,HHL,Ecuador,India
ECU,MDG,GS,GS,0.954486707,0.897523537,0,GS-GS,2,1,-2,HHL,Ecuador,Madagascar
ECU,MEX,GS,GS,0.950228279,0.906560358,0.059677004,GS-GS,2,1,-1,HHL,Ecuador,Mexico
ECU,MOZ,GS,GS,0.923443463,0.926256824,0,GS-GS,2,2,-2,HHL,Ecuador,Mozambique
ECU,MYS,GS,GS,0.946604139,0.803874001,0,GS-GS,2,1,-2,HHL,Ecuador,Malaysia
ECU,NIC,GS,GS,0.901337849,0.8524518,0,GS-GS,2,1,-2,HHL,Ecuador,Nicaragua
ECU,PAN,GS,GS,0.977745414,0.970360145,0,GS-GS,2,2,-2,HHL,Ecuador,Panama
ECU,PNG,GS,GS,0.915976594,0.908269874,0,GS-GS,2,2,-2,HHL,Ecuador,Papua New Guinea
ECU,SOM,GS,GS,0.953617667,0.900683265,0,GS-GS,2,1,-2,HHL,Ecuador,Somalia
ECU,THA,GS,GS,0.91515462,0.939304164,0,GS-GS,2,2,-2,HHL,Ecuador,Thailand
ECU,TZA,GS,GS,0.948413912,0.844710947,0,GS-GS,2,1,-2,HHL,Ecuador,United Republic of Tanzania
ECU,VEN,GS,GS,0.959965199,0.700308137,0.941642066,GS-GS,2,-1,2,HLH,Ecuador,Venezuela
ECU,YEM,GS,GS,0.949793698,0.77474555,0,GS-GS,2,-1,-2,HLL,Ecuador,Yemen
ECU,ZAF,GS,GS,0.947100868,0.868183209,0,GS-GS,2,1,-2,HHL,Ecuador,South Africa
EGY,ARE,GS,GS,0.963854435,0.971354504,0.10630942,GS-GS,2,2,-1,HHL,Egypt,United Arab Emirates
EGY,ARG,GS,GS,0.997429344,0.785213324,0,GS-GS,2,1,-2,HHL,Egypt,Argentina
EGY,BRA,GS,GS,0.967826687,0.874918989,0,GS-GS,2,1,-2,HHL,Egypt,Brazil
EGY,CHL,GS,GS,0.992209918,0.814666042,0,GS-GS,2,1,-2,HHL,Egypt,Chile
EGY,GAB,GS,GS,0.942828291,0.855198593,0,GS-GS,2,1,-2,HHL,Egypt,Gabon
EGY,GUY,GS,GS,0.911772146,0.844015418,0,GS-GS,2,1,-2,HHL,Egypt,Guyana
EGY,IRN,GS,GS,0.948306763,0.93474251,0,GS-GS,2,2,-2,HHL,Egypt,Iran
EGY,IRQ,GS,GS,0.942003789,0.932735273,0.12936532,GS-GS,2,2,1,HHH,Egypt,Iraq
EGY,JOR,GS,GS,0.987228916,0.945638937,0,GS-GS,2,2,-2,HHL,Egypt,Jordan
EGY,KWT,GS,GS,0.972810319,0.970953868,0.055621423,GS-GS,2,2,-1,HHL,Egypt,Kuwait
EGY,LBY,GS,GS,0.98381028,0.906641198,0,GS-GS,2,1,-2,HHL,Egypt,Libya
EGY,MAR,GS,GS,0.968916292,0.990985683,0,GS-GS,2,2,-2,HHL,Egypt,Morocco
EGY,MEX,GS,GS,0.962400703,0.834301188,0,GS-GS,2,1,-2,HHL,Egypt,Mexico
EGY,MRT,GS,GS,0.985984413,0.927390703,0,GS-GS,2,2,-2,HHL,Egypt,Mauritania
EGY,NAM,GS,GS,0.991520765,0.874248553,0,GS-GS,2,1,-2,HHL,Egypt,Namibia
EGY,OMN,GS,GS,0.986230084,0.981853532,0.33721512,GS-GS,2,2,2,HHH,Egypt,Oman
EGY,PER,GS,GS,0.974318246,0.870794792,0,GS-GS,2,1,-2,HHL,Egypt,Peru
EGY,QAT,GS,GS,0.920720039,0.951523007,0,GS-GS,2,2,-2,HHL,Egypt,Qatar
EGY,SAU,GS,GS,0.985497819,0.94904407,1,GS-GS,2,2,2,HHH,Egypt,Saudi Arabia
EGY,SDN,GS,GS,0.960976926,0.897399546,0,GS-GS,2,1,-2,HHL,Egypt,Sudan
EGY,SEN,GS,GS,0.954425722,0.861748165,0,GS-GS,2,1,-2,HHL,Egypt,Senegal
EGY,SUR,GS,GS,0.922852376,0.862851141,0,GS-GS,2,1,-2,HHL,Egypt,Suriname
EGY,TUN,GS,GS,0.986265921,0.940190723,0.108184293,GS-GS,2,2,-1,HHL,Egypt,Tunisia
EGY,URY,GS,GS,0.922086716,0.839009616,0,GS-GS,2,1,-2,HHL,Egypt,Uruguay
EGY,YEM,GS,GS,0.975539578,0.967271549,0,GS-GS,2,2,-2,HHL,Egypt,Yemen
EGY,ZAF,GS,GS,0.975477909,0.913485546,0,GS-GS,2,2,-2,HHL,Egypt,South Africa
ERI,AGO,GS,GS,0.950435371,0.94625323,0,GS-GS,2,2,-2,HHL,Eritrea,Angola
ERI,BRA,GS,GS,0.955500633,1,0,GS-GS,2,2,-2,HHL,Eritrea,Brazil
ERI,CHL,GS,GS,0.905222422,1,0,GS-GS,2,2,-2,HHL,Eritrea,Chile
ERI,CHN,GS,GS,0.946427643,0.838222222,0,GS-GS,2,1,-2,HHL,Eritrea,China
ERI,DJI,GS,GS,0.913182052,0.750762527,0,GS-GS,2,-1,-2,HLL,Eritrea,Djibouti
ERI,ETH,GS,GS,1,0.971111111,0,GS-GS,2,2,-2,HHL,Eritrea,Ethiopia
ERI,IDN,GS,GS,0.937150738,0.755555556,0,GS-GS,2,-1,-2,HLL,Eritrea,Indonesia
ERI,IND,GS,GS,0.948685244,1,0,GS-GS,2,2,-2,HHL,Eritrea,India
ERI,LKA,GS,GS,0.910752303,0.933333333,0,GS-GS,2,2,-2,HHL,Eritrea,Sri Lanka
ERI,MAR,GS,GS,0.905611178,0.815111111,0,GS-GS,2,1,-2,HHL,Eritrea,Morocco
ERI,MEX,GS,GS,0.943931581,0.977342048,0,GS-GS,2,2,-2,HHL,Eritrea,Mexico
ERI,MYS,GS,GS,0.924486784,0.750762527,0,GS-GS,2,-1,-2,HLL,Eritrea,Malaysia
ERI,PER,GS,GS,0.914801566,1,0,GS-GS,2,2,-2,HHL,Eritrea,Peru
ERI,SDN,GS,GS,0.935406627,0.740589569,0,GS-GS,2,-1,-2,HLL,Eritrea,Sudan
ERI,SOM,GS,GS,0.95017593,0.884444444,0,GS-GS,2,1,-2,HHL,Eritrea,Somalia
ERI,SYR,GS,GS,0.921734361,0.543152455,0,GS-GS,2,-2,-2,HLL,Eritrea,Syrian Arab Republic
ERI,TZA,GS,GS,0.936167879,0.949758454,0,GS-GS,2,2,-2,HHL,Eritrea,United Republic of Tanzania
ERI,VEN,GS,GS,0.905085927,0.504761905,0,GS-GS,2,-2,-2,HLL,Eritrea,Venezuela
ERI,YEM,GS,GS,0.937751566,0.750762527,0,GS-GS,2,-1,-2,HLL,Eritrea,Yemen
ERI,ZAF,GS,GS,0.947202446,0.815111111,0,GS-GS,2,1,-2,HHL,Eritrea,South Africa
ETH,AGO,GS,GS,0.952177107,0.938749775,0,GS-GS,2,2,-2,HHL,Ethiopia,Angola
ETH,ARG,GS,GS,0.919714642,0.888801675,0,GS-GS,2,1,-2,HHL,Ethiopia,Argentina
ETH,BIH,GS,GS,0.916300848,0.736545506,0,GS-GS,2,-1,-2,HLL,Ethiopia,Bosnia and Herzegovina
ETH,BRA,GS,GS,0.966127444,0.923076923,0,GS-GS,2,2,-2,HHL,Ethiopia,Brazil
ETH,CHL,GS,GS,0.926315255,0.899921507,0,GS-GS,2,1,-2,HHL,Ethiopia,Chile
ETH,CHN,GS,GS,0.945185259,0.769682372,0,GS-GS,2,-1,-2,HLL,Ethiopia,China
ETH,COL,GS,GS,0.914648062,0.866562009,0.244347823,GS-GS,2,1,1,HHH,Ethiopia,Colombia
ETH,CUB,GS,GS,0.904661499,0.757834758,0,GS-GS,2,-1,-2,HLL,Ethiopia,Cuba
ETH,DJI,GS,GS,0.942040743,0.788278388,0,GS-GS,2,1,-2,HHL,Ethiopia,Djibouti
ETH,EGY,GS,GS,0.91722337,0.810962847,0,GS-GS,2,1,-2,HHL,Ethiopia,Egypt
ETH,ERI,GS,GS,1,0.976648352,0,GS-GS,2,2,-2,HHL,Ethiopia,Eritrea
ETH,IDN,GS,GS,0.949717353,0.833202512,0,GS-GS,2,1,-2,HHL,Ethiopia,Indonesia
ETH,IND,GS,GS,0.952590683,0.91104134,0,GS-GS,2,2,-2,HHL,Ethiopia,India
ETH,KEN,GS,GS,0.911723424,0.964529142,0,GS-GS,2,2,-2,HHL,Ethiopia,Kenya
ETH,LBN,GS,GS,0.906939146,0.80335454,0,GS-GS,2,1,-2,HHL,Ethiopia,Lebanon
ETH,LKA,GS,GS,0.909361656,0.921223355,0,GS-GS,2,2,-2,HHL,Ethiopia,Sri Lanka
ETH,MAR,GS,GS,0.915922458,0.851916376,0,GS-GS,2,1,-2,HHL,Ethiopia,Morocco
ETH,MEX,GS,GS,0.952687293,0.922161172,0,GS-GS,2,2,-2,HHL,Ethiopia,Mexico
ETH,MYS,GS,GS,0.922559167,0.799843014,0,GS-GS,2,1,-2,HHL,Ethiopia,Malaysia
ETH,NGA,GS,GS,0.909726497,0.964074387,0,GS-GS,2,2,-2,HHL,Ethiopia,Nigeria
ETH,PAK,GS,GS,0.900444116,0.827024827,0,GS-GS,2,1,-2,HHL,Ethiopia,Pakistan
ETH,PER,GS,GS,0.92661627,0.932477161,0,GS-GS,2,2,-2,HHL,Ethiopia,Peru
ETH,SDN,GS,GS,0.922000752,0.780898114,0,GS-GS,2,1,-2,HHL,Ethiopia,Sudan
ETH,SOM,GS,GS,0.969863622,0.875457875,0,GS-GS,2,1,-2,HHL,Ethiopia,Somalia
ETH,SYR,GS,GS,0.930417596,0.766483516,0,GS-GS,2,-1,-2,HLL,Ethiopia,Syrian Arab Republic
ETH,TZA,GS,GS,0.949152334,0.954435808,0,GS-GS,2,2,-2,HHL,Ethiopia,United Republic of Tanzania
ETH,URY,GS,GS,0.904757929,0.931653712,0,GS-GS,2,2,-2,HHL,Ethiopia,Uruguay
ETH,VEN,GS,GS,0.908083246,0.783570088,0,GS-GS,2,1,-2,HHL,Ethiopia,Venezuela
ETH,YEM,GS,GS,0.949742454,0.728271728,0,GS-GS,2,-1,-2,HLL,Ethiopia,Yemen
ETH,ZAF,GS,GS,0.951882902,0.781388824,0.091690827,GS-GS,2,1,-1,HHL,Ethiopia,South Africa
FJI,BRN,GS,GS,0.921567293,0.788636364,0,GS-GS,2,1,-2,HHL,Fiji,Brunei Darussalam
FJI,CHN,GS,GS,0.920749099,0.804292929,0,GS-GS,2,1,-2,HHL,Fiji,China
FJI,COL,GS,GS,0.973972981,0.793231225,0.152303522,GS-GS,2,1,1,HHH,Fiji,Colombia
FJI,ECU,GS,GS,0.914833111,0.964772727,0,GS-GS,2,2,-2,HHL,Fiji,Ecuador
FJI,ERI,GS,GS,0.901297614,1,0,GS-GS,2,2,-2,HHL,Fiji,Eritrea
FJI,ETH,GS,GS,0.901297614,0.902661483,0,GS-GS,2,1,-2,HHL,Fiji,Ethiopia
FJI,IDN,GS,GS,1,0.793231225,0.157325873,GS-GS,2,1,1,HHH,Fiji,Indonesia
FJI,IND,GS,GS,0.904876866,0.919589921,0.080684265,GS-GS,2,2,-1,HHL,Fiji,India
FJI,MDG,GS,GS,0.916520428,0.901691332,0.328395065,GS-GS,2,1,2,HHH,Fiji,Madagascar
FJI,MEX,GS,GS,0.943768317,0.908102767,0,GS-GS,2,2,-2,HHL,Fiji,Mexico
FJI,MOZ,GS,GS,0.932612575,0.909783814,0.277294679,GS-GS,2,2,1,HHH,Fiji,Mozambique
FJI,MYS,GS,GS,0.968363591,0.776893939,0,GS-GS,2,-1,-2,HLL,Fiji,Malaysia
FJI,PAN,GS,GS,0.920079962,0.965538538,0,GS-GS,2,2,-2,HHL,Fiji,Panama
FJI,PNG,GS,GS,0.902054087,0.935559867,0,GS-GS,2,2,-2,HHL,Fiji,Papua New Guinea
FJI,SDN,GS,GS,0.901297614,0.762512768,0,GS-GS,2,-1,-2,HLL,Fiji,Sudan
